"Duration","Start Time","Profile Name","Country","Bookmark","Latest Bookmark","Supplemental Video Type","Attributes","Device Type","Title"
"00:04:46","2023-09-11 16:59:06","Fiona","TW (Taiwan)","00:06:02","Not latest view","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: You Have Always Been My Favorite (Episode 23)"
"00:27:58","2023-09-11 16:25:55","Fiona","TW (Taiwan)","00:30:22","00:30:22","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: I Have Someone Who Listens to My Problems (Episode 22)"
"00:32:01","2023-09-11 15:46:34","Fiona","TW (Taiwan)","00:33:15","00:33:15","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: From Now On, Someone Will Share Your Happiness (Episode 21)"
"00:34:12","2023-09-11 15:11:28","Fiona","TW (Taiwan)","00:35:26","00:35:26","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: Copy and Paste, I've Learned It (Episode 20)"
"00:24:21","2023-09-11 14:46:27","Fiona","TW (Taiwan)","00:41:40","00:41:40","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: Go and See a Brighter Light (Episode 19)"
"00:23:36","2023-09-11 11:06:17","Celine","TW (Taiwan)","00:28:23","Not latest view","","","Chrome PC (Cadmium)","19/20 成年初體驗：迷你影集：第 1 集（第 1 集）"
"00:15:09","2023-09-11 06:32:21","Fiona","TW (Taiwan)","00:16:49","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: Go and See a Brighter Light (Episode 19)"
"00:04:47","2023-09-10 11:01:48","Celine","TW (Taiwan)","00:04:47","Not latest view","","","Chrome PC (Cadmium)","19/20 成年初體驗：迷你影集：第 1 集（第 1 集）"
"00:09:34","2023-09-10 10:12:31","Celine","TW (Taiwan)","00:12:06","00:12:06","","","Chrome PC (Cadmium)","當我飛奔向你：When I Fly Towards You：共同的偶像（第 16 集）"
"00:01:51","2023-09-09 17:12:27","Celine","TW (Taiwan)","00:02:32","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","當我飛奔向你：When I Fly Towards You：共同的偶像（第 16 集）"
"00:06:47","2023-09-09 16:59:57","Celine","TW (Taiwan)","00:39:45","00:39:45","","","Chrome PC (Cadmium)","當我飛奔向你：When I Fly Towards You：只有我不知道的事（第 15 集）"
"00:00:31","2023-09-09 16:58:57","Celine","TW (Taiwan)","00:06:01","Not latest view","","","Chrome PC (Cadmium)","當我飛奔向你：When I Fly Towards You：共同的偶像（第 16 集）"
"00:00:52","2023-09-09 16:40:39","Fiona","TW (Taiwan)","00:16:27","Not latest view","","","Apple iPhone 13 Pro Max","A Time Called You: Limited Series: Episode 2 (Episode 2)"
"00:13:27","2023-09-09 16:20:11","Fiona","TW (Taiwan)","00:15:04","Not latest view","","","Apple iPhone 13 Pro Max","A Time Called You: Limited Series: Episode 2 (Episode 2)"
"00:40:49","2023-09-09 08:51:13","Fiona","TW (Taiwan)","00:40:49","00:40:49","","","Netflix Windows App - Cadmium Windows Mobile","A Time Called You: Limited Series: Episode 1 (Episode 1)"
"00:00:25","2023-09-06 18:29:23","Fiona","TW (Taiwan)","00:01:43","Not latest view","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: Go and See a Brighter Light (Episode 19)"
"00:00:30","2023-09-05 17:56:51","Fiona","TW (Taiwan)","00:01:47","Not latest view","","Autoplayed: user action: None; ","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: Go and See a Brighter Light (Episode 19)"
"00:29:41","2023-09-05 17:22:06","Fiona","TW (Taiwan)","00:30:46","00:30:46","","","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: We're All Grown Up Now (Episode 18)"
"00:28:49","2023-09-05 16:36:49","Fiona","TW (Taiwan)","00:31:00","00:31:00","","","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: My Wish When I Was 17 Was About You (Episode 17)"
"00:31:49","2023-09-05 15:58:06","Fiona","TW (Taiwan)","00:42:03","00:42:03","","","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: A Mutual Idol (Episode 16)"
"00:00:10","2023-09-05 15:15:49","Celine","TW (Taiwan)","00:00:10","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","咒術迴戰：第 2 季：懷玉（一）（第 25 集）"
"00:22:27","2023-09-05 14:53:10","Celine","TW (Taiwan)","00:23:41","00:23:41","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：共犯（第 24 集）"
"00:07:05","2023-09-05 14:42:35","Fiona","TW (Taiwan)","00:11:10","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: A Mutual Idol (Episode 16)"
"00:11:05","2023-09-05 14:41:29","Celine","TW (Taiwan)","00:23:23","00:23:23","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：起首雷同（下）（第 23 集）"
"00:03:38","2023-09-05 09:16:02","Fiona","TW (Taiwan)","00:04:29","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: A Mutual Idol (Episode 16)"
"00:38:38","2023-09-05 07:40:14","Fiona","TW (Taiwan)","00:39:44","00:39:44","","","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: Something That Only I Don't Know About (Episode 15)"
"00:09:32","2023-09-05 02:40:19","Celine","TW (Taiwan)","00:10:52","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","咒術迴戰：第 1 季：起首雷同（下）（第 23 集）"
"00:09:13","2023-09-05 02:31:04","Celine","TW (Taiwan)","00:23:27","00:23:27","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：起首雷同（上）（第 22 集）"
"00:16:16","2023-09-04 19:45:47","Fiona","TW (Taiwan)","00:41:55","00:41:55","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: So Rangrang Likes Sunflowers (Episode 14)"
"00:06:34","2023-09-04 16:52:54","Celine","TW (Taiwan)","00:12:56","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：起首雷同（上）（第 22 集）"
"00:04:58","2023-09-04 16:10:33","Celine","TW (Taiwan)","00:06:22","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：起首雷同（上）（第 22 集）"
"00:04:47","2023-09-04 16:05:42","Celine","TW (Taiwan)","00:23:36","00:23:36","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：咒術甲子園（第 21 集）"
"00:16:58","2023-09-04 14:38:16","Celine","TW (Taiwan)","00:18:12","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：咒術甲子園（第 21 集）"
"00:21:13","2023-09-04 14:04:03","Celine","TW (Taiwan)","00:23:31","00:23:31","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：不合常理（第 20 集）"
"00:00:02","2023-09-04 10:48:30","Celine","TW (Taiwan)","00:00:03","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：不合常理（第 20 集）"
"00:20:42","2023-09-04 10:21:28","Celine","TW (Taiwan)","00:23:29","00:23:29","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：黑閃（第 19 集）"
"00:14:22","2023-09-04 10:07:03","Celine","TW (Taiwan)","00:23:45","00:23:45","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：賢者（第 18 集）"
"00:06:41","2023-09-04 09:14:01","Celine","TW (Taiwan)","00:08:05","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：賢者（第 18 集）"
"00:10:07","2023-09-04 09:03:52","Celine","TW (Taiwan)","00:23:39","00:23:39","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 3（第 17 集）"
"00:04:47","2023-09-04 08:16:07","Fiona","TW (Taiwan)","00:21:57","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","When I Fly Towards You:  1: So Rangrang Likes Sunflowers (Episode 14)"
"00:19:51","2023-09-04 07:54:22","Fiona","TW (Taiwan)","00:22:13","00:22:13","","","Netflix Windows App - Cadmium Windows Mobile","Jujutsu Kaisen: Season 2: It's Like That (Episode 30)"
"00:11:25","2023-09-04 07:14:41","Celine","TW (Taiwan)","00:12:18","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 3（第 17 集）"
"00:07:26","2023-09-04 07:04:18","Celine","TW (Taiwan)","00:23:39","00:23:39","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 2（第 16 集）"
"00:13:17","2023-09-03 18:52:28","Celine","TW (Taiwan)","00:14:54","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 2（第 16 集）"
"00:00:11","2023-09-03 15:38:06","Celine","TW (Taiwan)","00:00:12","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 2（第 16 集）"
"00:21:01","2023-09-03 15:08:07","Celine","TW (Taiwan)","00:23:41","00:23:41","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 1（第 15 集）"
"00:00:15","2023-09-03 15:07:37","Celine","TW (Taiwan)","00:20:01","00:20:01","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 0（第 14 集）"
"00:01:53","2023-09-03 12:58:59","Celine","TW (Taiwan)","00:19:46","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 0（第 14 集）"
"00:19:44","2023-09-03 10:44:31","Celine","TW (Taiwan)","00:23:28","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 0（第 14 集）"
"00:03:43","2023-09-03 09:26:53","Celine","TW (Taiwan)","00:03:44","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：京都姊妹校交流會：團體戰 0（第 14 集）"
"00:05:34","2023-09-03 09:21:17","Celine","TW (Taiwan)","00:23:51","00:23:51","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：明天見（第 13 集）"
"00:15:41","2023-09-03 08:09:36","Celine","TW (Taiwan)","00:17:07","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：明天見（第 13 集）"
"00:10:25","2023-09-03 07:50:01","Celine","TW (Taiwan)","00:23:47","00:23:47","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：致曾幾何時的你（第 12 集）"
"00:10:54","2023-09-03 06:24:54","Celine","TW (Taiwan)","00:12:20","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：致曾幾何時的你（第 12 集）"
"00:20:39","2023-09-03 05:37:48","Celine","TW (Taiwan)","00:23:41","00:23:41","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：守舊愚蠢（第 11 集）"
"00:00:01","2023-09-02 18:27:42","Celine","TW (Taiwan)","00:00:03","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","咒術迴戰：第 1 季：守舊愚蠢（第 11 集）"
"00:21:33","2023-09-02 17:52:03","Celine","TW (Taiwan)","00:23:42","00:23:42","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：無為轉變（第 10 集）"
"00:21:05","2023-09-02 17:05:43","Celine","TW (Taiwan)","00:23:39","00:23:39","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：幼魚與逆罰（第 9 集）"
"00:00:01","2023-09-02 10:26:48","Celine","TW (Taiwan)","00:00:02","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：幼魚與逆罰（第 9 集）"
"00:04:14","2023-09-02 10:22:30","Celine","TW (Taiwan)","00:23:43","00:23:43","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：無聊（第 8 集）"
"00:00:05","2023-09-02 06:49:24","Fiona","TW (Taiwan)","00:02:25","Not latest view","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 2: It's Like That (Episode 30)"
"00:17:06","2023-09-02 06:25:11","Celine","TW (Taiwan)","00:18:11","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","咒術迴戰：第 1 季：無聊（第 8 集）"
"00:21:10","2023-09-02 05:36:22","Celine","TW (Taiwan)","00:23:40","00:23:40","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：急襲（第 7 集）"
"00:04:29","2023-09-02 05:29:59","Celine","TW (Taiwan)","00:23:41","00:23:41","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：雨後（第 6 集）"
"00:16:41","2023-09-01 18:38:54","Celine","TW (Taiwan)","00:17:56","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：雨後（第 6 集）"
"00:00:02","2023-09-01 18:05:29","Celine","TW (Taiwan)","00:00:03","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：雨後（第 6 集）"
"00:21:59","2023-09-01 17:14:40","Celine","TW (Taiwan)","00:23:45","00:23:45","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：咒胎戴天（下）（第 5 集）"
"00:00:10","2023-09-01 16:03:09","Celine","TW (Taiwan)","00:00:22","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：咒胎戴天（下）（第 5 集）"
"00:19:44","2023-09-01 15:32:45","Celine","TW (Taiwan)","00:21:07","00:21:07","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：咒胎戴天（上）（第 4 集）"
"00:19:28","2023-09-01 15:11:52","Celine","TW (Taiwan)","00:21:08","00:21:08","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：鐵骨娘（第 3 集）"
"00:05:10","2023-09-01 15:04:34","Celine","TW (Taiwan)","00:22:28","00:22:28","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：為了自己（第 2 集）"
"00:15:48","2023-09-01 03:49:53","Celine","TW (Taiwan)","00:17:17","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：為了自己（第 2 集）"
"00:00:01","2023-08-31 17:17:13","Fiona","TW (Taiwan)","00:02:18","Not latest view","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 2: It's Like That (Episode 30)"
"00:19:40","2023-08-31 16:42:17","Fiona","TW (Taiwan)","00:21:07","00:21:07","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 1: Assault (Episode 7)"
"00:00:07","2023-08-31 16:41:51","Fiona","TW (Taiwan)","00:02:17","Not latest view","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 2: It's Like That (Episode 30)"
"00:02:10","2023-08-31 16:01:26","Fiona","TW (Taiwan)","00:02:10","Not latest view","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 2: It's Like That (Episode 30)"
"00:00:03","2023-08-31 15:12:13","Celine","TW (Taiwan)","00:00:04","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","咒術迴戰：第 1 季：為了自己（第 2 集）"
"00:23:56","2023-08-31 14:36:57","Celine","TW (Taiwan)","00:23:50","00:23:50","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：兩面宿儺（第 1 集）"
"00:00:04","2023-08-31 14:05:37","Celine","TW (Taiwan)","00:00:04","Not latest view","","","Chrome PC (Cadmium)","咒術迴戰：第 1 季：兩面宿儺（第 1 集）"
"00:20:14","2023-08-31 10:41:24","Fiona","TW (Taiwan)","00:21:39","00:21:39","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 1: After Rain (Episode 6)"
"00:21:46","2023-08-31 10:19:05","Fiona","TW (Taiwan)","00:21:47","00:21:47","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 1: Curse Womb Must Die -ii- (Episode 5)"
"00:09:14","2023-08-31 08:46:52","Fiona","TW (Taiwan)","00:20:19","Not latest view","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: So Rangrang Likes Sunflowers (Episode 14)"
"00:00:12","2023-08-31 08:46:29","Fiona","TW (Taiwan)","00:00:23","Not latest view","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 1: Curse Womb Must Die -ii- (Episode 5)"
"00:21:29","2023-08-31 08:19:06","Fiona","TW (Taiwan)","00:22:08","00:22:08","","","Netflix Windows App - Cadmium Windows Mobile","Jujutsu Kaisen: Season 1: Curse Womb Must Die (Episode 4)"
"00:19:50","2023-08-31 07:40:28","Fiona","TW (Taiwan)","00:21:48","00:21:48","","","Netflix Windows App - Cadmium Windows Mobile","Jujutsu Kaisen: Season 1: Girl Of Steel (Episode 3)"
"00:22:29","2023-08-31 07:17:11","Fiona","TW (Taiwan)","00:22:29","00:22:29","","","Netflix Windows App - Cadmium Windows Mobile","Jujutsu Kaisen: Season 1: For Myself (Episode 2)"
"00:21:57","2023-08-31 06:50:36","Fiona","TW (Taiwan)","00:23:52","00:23:52","","","Netflix Windows App - Cadmium Windows Mobile","Jujutsu Kaisen: Season 1: Ryomen Sukuna (Episode 1)"
"00:00:25","2023-08-30 17:43:36","Fiona","TW (Taiwan)","00:00:35","Not latest view","","","Apple iPhone 13 Pro Max","Jujutsu Kaisen: Season 1: Ryomen Sukuna (Episode 1)"
"00:05:41","2023-08-30 15:06:36","Fiona","TW (Taiwan)","00:10:55","Not latest view","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: So Rangrang Likes Sunflowers (Episode 14)"
"00:08:21","2023-08-30 14:56:28","Fiona","TW (Taiwan)","00:35:14","00:35:14","","","Apple iPhone 13 Pro Max","When I Fly Towards You:  1: A Fluttering Feeling I Can't Ignore (Episode 13)"
"00:01:50","2023-08-29 15:42:22","Fiona","TW (Taiwan)","00:32:03","00:32:03","","","Netflix Windows App - Cadmium Windows Mobile","Doctor Cha: Limited Series: Episode 5 (Episode 5)"
"00:31:59","2023-08-29 14:58:21","Fiona","TW (Taiwan)","00:41:19","00:41:19","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 36 (Episode 36)"
"00:24:26","2023-08-29 14:33:16","Fiona","TW (Taiwan)","00:38:35","00:38:35","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 35 (Episode 35)"
"00:05:50","2023-08-29 13:14:49","Fiona","TW (Taiwan)","00:30:17","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Doctor Cha: Limited Series: Episode 5 (Episode 5)"
"00:02:22","2023-08-29 13:12:10","Fiona","TW (Taiwan)","00:25:54","00:25:54","","","Netflix Windows App - Cadmium Windows Mobile","King the Land: Limited Series: Episode 3 (Episode 3)"
"00:03:36","2023-08-29 13:06:20","Fiona","TW (Taiwan)","00:09:42","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 35 (Episode 35)"
"00:28:46","2023-08-29 12:35:32","Fiona","TW (Taiwan)","00:43:03","00:43:03","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 34 (Episode 34)"
"00:00:03","2023-08-29 12:35:11","Fiona","TW (Taiwan)","00:00:03","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 36 (Episode 36)"
"00:00:16","2023-08-29 12:34:50","Fiona","TW (Taiwan)","00:01:53","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 34 (Episode 34)"
"00:15:09","2023-08-29 12:19:31","Fiona","TW (Taiwan)","00:40:12","00:40:12","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 33 (Episode 33)"
"00:05:47","2023-08-29 10:25:55","Fiona","TW (Taiwan)","00:24:08","Not latest view","","","Apple iPhone 13 Pro Max","Love Between Fairy and Devil:  1: Episode 33 (Episode 33)"
"00:02:28","2023-08-29 06:16:17","Fiona","TW (Taiwan)","00:18:11","Not latest view","","","Apple iPhone 13 Pro Max","Love Between Fairy and Devil:  1: Episode 33 (Episode 33)"
"00:13:56","2023-08-29 04:15:41","Fiona","TW (Taiwan)","00:15:33","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 33 (Episode 33)"
"00:00:02","2023-08-28 18:07:10","Fiona","TW (Taiwan)","00:00:02","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 33 (Episode 33)"
"00:31:23","2023-08-28 17:34:23","Fiona","TW (Taiwan)","00:39:22","00:39:22","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 32 (Episode 32)"
"00:32:41","2023-08-28 16:53:04","Fiona","TW (Taiwan)","00:44:56","00:44:56","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 31 (Episode 31)"
"00:41:16","2023-08-28 16:05:11","Fiona","TW (Taiwan)","00:45:28","00:45:28","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 30 (Episode 30)"
"00:19:25","2023-08-28 15:42:13","Fiona","TW (Taiwan)","00:45:29","00:45:29","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 29 (Episode 29)"
"00:00:22","2023-08-28 15:41:41","Fiona","TW (Taiwan)","00:04:05","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 31 (Episode 31)"
"00:00:59","2023-08-28 15:39:47","Fiona","TW (Taiwan)","00:36:19","00:36:19","","","Netflix Windows App - Cadmium Windows Mobile","Love Between Fairy and Devil:  1: Episode 26 (Episode 26)"
"00:16:02","2023-07-08 14:06:51","Celine","TW (Taiwan)","00:43:05","00:43:05","","","Apple iPad Air 3rd Gen (Wi-Fi)","月薪嬌妻：第 1 季：第 11 集（第 11 集）"
"00:16:53","2023-07-08 10:00:05","Celine","TW (Taiwan)","00:27:02","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 11 集（第 11 集）"
"00:09:03","2023-07-08 08:23:15","Celine","TW (Taiwan)","00:09:52","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 11 集（第 11 集）"
"00:28:05","2023-07-08 07:53:58","Celine","TW (Taiwan)","00:57:36","00:57:36","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 10 集（第 10 集）"
"00:25:35","2023-07-07 17:25:23","Celine","TW (Taiwan)","00:30:15","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 10 集（第 10 集）"
"00:02:20","2023-07-07 16:16:13","Celine","TW (Taiwan)","00:06:31","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 10 集（第 10 集）"
"00:03:51","2023-07-07 11:09:25","Celine","TW (Taiwan)","00:04:40","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 10 集（第 10 集）"
"00:44:11","2023-07-07 10:18:58","Celine","TW (Taiwan)","00:44:44","00:44:44","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 9 集（第 9 集）"
"00:03:58","2023-07-07 10:13:02","Celine","TW (Taiwan)","00:44:44","00:44:44","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 8 集（第 8 集）"
"00:07:55","2023-06-30 17:43:17","Celine","TW (Taiwan)","00:42:36","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 8 集（第 8 集）"
"00:27:33","2023-06-30 16:04:06","Celine","TW (Taiwan)","00:35:00","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 8 集（第 8 集）"
"00:07:00","2023-06-30 13:30:19","Celine","TW (Taiwan)","00:07:07","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 8 集（第 8 集）"
"00:00:03","2023-06-30 10:54:10","Celine","TW (Taiwan)","00:00:07","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 8 集（第 8 集）"
"00:37:44","2023-06-30 10:08:35","Celine","TW (Taiwan)","00:44:05","00:44:05","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 7 集（第 7 集）"
"00:06:09","2023-06-30 06:06:02","Celine","TW (Taiwan)","00:06:13","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 7 集（第 7 集）"
"00:25:20","2023-06-30 05:27:08","Celine","TW (Taiwan)","00:42:50","00:42:50","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 6 集（第 6 集）"
"00:17:09","2023-06-29 10:56:23","Celine","TW (Taiwan)","00:17:39","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 6 集（第 6 集）"
"00:37:54","2023-06-29 10:14:08","Celine","TW (Taiwan)","00:43:46","00:43:46","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 5 集（第 5 集）"
"00:05:23","2023-06-29 08:26:21","Celine","TW (Taiwan)","00:05:52","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 5 集（第 5 集）"
"00:09:20","2023-06-29 08:16:28","Celine","TW (Taiwan)","00:43:33","00:43:33","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 4 集（第 4 集）"
"00:33:47","2023-06-28 17:37:41","Celine","TW (Taiwan)","00:34:13","Not latest view","","","Apple iPad Air 3rd Gen (Wi-Fi)","月薪嬌妻：第 1 季：第 4 集（第 4 集）"
"00:43:18","2023-06-28 16:54:20","Celine","TW (Taiwan)","00:43:44","00:43:44","","","Apple iPad Air 3rd Gen (Wi-Fi)","月薪嬌妻：第 1 季：第 3 集（第 3 集）"
"00:11:02","2023-06-28 16:32:32","Celine","TW (Taiwan)","00:43:47","00:43:47","","","Apple iPad Air 3rd Gen (Wi-Fi)","月薪嬌妻：第 1 季：第 2 集（第 2 集）"
"00:14:08","2023-06-28 10:16:39","Celine","TW (Taiwan)","00:32:44","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 2 集（第 2 集）"
"00:14:11","2023-06-28 09:31:12","Celine","TW (Taiwan)","00:18:36","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 2 集（第 2 集）"
"00:00:06","2023-06-28 09:30:32","Celine","TW (Taiwan)","00:00:07","00:00:07","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","黑鏡：第 2 季：白色聖誕節（第 4 集）"
"00:17:11","2023-06-28 09:13:19","Celine","TW (Taiwan)","00:42:29","00:42:29","","","Chrome PC (Cadmium)","黑鏡：第 2 季：瓦爾多時刻（第 3 集）"
"00:25:09","2023-06-28 06:28:11","Celine","TW (Taiwan)","00:25:17","Not latest view","","","Chrome PC (Cadmium)","黑鏡：第 2 季：瓦爾多時刻（第 3 集）"
"00:04:12","2023-06-27 17:41:30","Celine","TW (Taiwan)","00:04:16","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 2 集（第 2 集）"
"00:27:24","2023-06-27 17:14:05","Celine","TW (Taiwan)","00:56:21","00:56:21","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 1 集（第 1 集）"
"00:29:39","2023-06-27 12:40:19","Celine","TW (Taiwan)","00:28:57","Not latest view","","","Chrome PC (Cadmium)","月薪嬌妻：第 1 季：第 1 集（第 1 集）"
"00:00:02","2023-06-27 12:34:42","Celine","TW (Taiwan)","00:00:27","00:00:27","","","Chrome PC (Cadmium)","黑鏡：第 5 季：碎片（第 2 集）"
"00:10:19","2023-06-27 10:38:12","Fiona","TW (Taiwan)","00:11:44","00:11:44","","","Netflix Windows App - Cadmium Windows Mobile","【OSHI NO KO】: Season 1: Reality Dating Show (Episode 5)"
